,1/CM,TRANSMITTANCE
2071,2395.4289702,0.9521
2072,2396.3682314000002,0.9541
2073,2397.3074926,0.9561
2074,2398.2467538,0.958
2075,2399.186015,0.9601
2076,2400.1252762000004,0.9625
2077,2401.0645374,0.965
2078,2402.0037986,0.967
2079,2402.9430598,0.969
2080,2403.882321,0.971
2081,2404.8215822,0.973
2082,2405.7608434,0.9745
2083,2406.7001046,0.976
2084,2407.6393657999997,0.976
2085,2408.578627,0.976
2086,2409.5178882,0.976
2087,2410.4571494,0.976
2088,2411.3964106,0.977
2089,2412.3356718,0.978
2090,2413.274933,0.9785
2091,2414.2141942000003,0.979
2092,2415.1534554,0.979
2093,2416.0927166,0.979
2094,2417.0319778,0.979
2095,2417.971239,0.979
2096,2418.9105002,0.979
2097,2419.8497614,0.979
2098,2420.7890226,0.9785
2099,2421.7282837999996,0.978
2100,2422.667545,0.978
2101,2423.6068063999996,0.978
2102,2424.5460678,0.978
2103,2425.4853292,0.978
2104,2426.4245906,0.978
2105,2427.363852,0.978
2106,2428.3031132,0.978
2107,2429.2423744,0.978
2108,2430.1816356,0.978
2109,2431.1208967999996,0.978
2110,2432.060158,0.9785
2111,2432.9994192,0.979
2112,2433.9386804,0.979
2113,2434.8779415999998,0.979
2114,2435.8172028,0.979
2115,2436.756464,0.979
2116,2437.6957252,0.979
2117,2438.6349864,0.979
2118,2439.5742476,0.979
2119,2440.5135087999997,0.979
2120,2441.45277,0.979
2121,2442.3920312,0.979
2122,2443.3312924,0.979
2123,2444.2705536,0.979
2124,2445.2098148,0.979
2125,2446.149076,0.979
2126,2447.0883372000003,0.979
2127,2448.0275984,0.979
2128,2448.9668596,0.979
2129,2449.9061208,0.979
2130,2450.845382,0.979
2131,2451.7846432,0.979
2132,2452.7239044,0.979
2133,2453.6631656,0.979
2134,2454.6024267999996,0.979
2135,2455.541688,0.979
2136,2456.4809492,0.979
2137,2457.4202104,0.979
2138,2458.3594716,0.979
2139,2459.2987328,0.979
2140,2460.237994,0.979
2141,2461.1772552,0.979
2142,2462.1165164,0.9786
2143,2463.0557776,0.9781
2144,2463.9950387999997,0.978
2145,2464.9343,0.978
2146,2465.8735612,0.978
2147,2466.8128224,0.978
2148,2467.7520836,0.978
2149,2468.6913448,0.978
2150,2469.630606,0.978
2151,2470.5698672000003,0.978
2152,2471.5091284,0.978
2153,2472.4483896,0.978
2154,2473.3876508,0.978
2155,2474.326912,0.978
2156,2475.2661732,0.978
2157,2476.2054344,0.978
2158,2477.1446956,0.9784
2159,2478.0839567999997,0.9789
2160,2479.023218,0.9786
2161,2479.9624792,0.9781
2162,2480.9017404,0.978
2163,2481.8410016,0.978
2164,2482.7802628,0.9784
2165,2483.719524,0.9789
2166,2484.6587852000002,0.979
2167,2485.5980464,0.979
2168,2486.5373076,0.979
2169,2487.4765687999998,0.979
2170,2488.41583,0.979
2171,2489.3550912,0.979
2172,2490.2943524,0.979
2173,2491.2336136,0.979
2174,2492.1728748,0.979
2175,2493.112136,0.979
2176,2494.0513972000003,0.979
2177,2494.9906584,0.979
2178,2495.9299196,0.979
2179,2496.8691808,0.979
2180,2497.808442,0.979
2181,2498.7477032,0.979
2182,2499.6869644,0.979
2183,2500.6262256,0.979
2184,2501.5654867999997,0.979
2185,2502.504748,0.979
2186,2503.4440093999997,0.979
2187,2504.3832708,0.979
2188,2505.3225322,0.979
2189,2506.2617936,0.979
2190,2507.201055,0.979
2191,2508.1403162,0.979
2192,2509.0795774,0.979
2193,2510.0188386,0.979
2194,2510.9580997999997,0.979
2195,2511.897361,0.979
2196,2512.8366222,0.979
2197,2513.7758834,0.979
2198,2514.7151446,0.979
2199,2515.6544058,0.979
2200,2516.593667,0.979
2201,2517.5329282000002,0.979
2202,2518.4721894,0.979
2203,2519.4114506,0.979
2204,2520.3507117999998,0.979
2205,2521.289973,0.979
2206,2522.2292342,0.979
2207,2523.1684954,0.979
2208,2524.1077566,0.979
2209,2525.0470178,0.979
2210,2525.986279,0.979
2211,2526.9255402000003,0.979
2212,2527.8648014,0.979
2213,2528.8040626,0.979
2214,2529.7433238,0.979
2215,2530.682585,0.979
2216,2531.6218462,0.979
2217,2532.5611074,0.979
2218,2533.5003686,0.979
2219,2534.4396297999997,0.979
2220,2535.378891,0.979
2221,2536.3181522,0.979
2222,2537.2574134,0.9787
2223,2538.1966746,0.9782
2224,2539.1359358,0.978
2225,2540.075197,0.978
2226,2541.0144582000003,0.978
2227,2541.9537194,0.978
2228,2542.8929806,0.978
2229,2543.8322418,0.978
2230,2544.771503,0.978
2231,2545.7107642,0.978
2232,2546.6500254000002,0.978
2233,2547.5892866,0.978
2234,2548.5285478,0.978
2235,2549.467809,0.978
2236,2550.4070702000004,0.978
2237,2551.3463314,0.978
2238,2552.2855926,0.978
2239,2553.2248538,0.978
2240,2554.164115,0.9774
2241,2555.1033762,0.9764
2242,2556.0426374,0.976
2243,2556.9818986,0.976
2244,2557.9211597999997,0.976
2245,2558.860421,0.976
2246,2559.7996822,0.976
2247,2560.7389434,0.976
2248,2561.6782046,0.976
2249,2562.6174658,0.976
2250,2563.556727,0.976
2251,2564.4959882000003,0.976
2252,2565.4352494,0.976
2253,2566.3745106,0.976
2254,2567.3137718,0.976
2255,2568.253033,0.976
2256,2569.1922942,0.9757
2257,2570.1315554,0.9752
2258,2571.0708166,0.975
2259,2572.0100777999996,0.975
2260,2572.949339,0.975
2261,2573.8886002,0.975
2262,2574.8278614,0.975
2263,2575.7671225999998,0.975
2264,2576.7063838,0.975
2265,2577.645645,0.975
2266,2578.5849064,0.9744
2267,2579.5241678,0.9734
2268,2580.4634292,0.973
2269,2581.4026906000004,0.973
2270,2582.341952,0.973
2271,2583.2812132000004,0.973
2272,2584.2204744,0.973
2273,2585.1597356,0.973
2274,2586.0989968,0.973
2275,2587.038258,0.973
2276,2587.9775192,0.9727
2277,2588.9167804,0.9722
2278,2589.8560416,0.9717
2279,2590.7953027999997,0.9712
2280,2591.734564,0.9705
2281,2592.6738252,0.9695
2282,2593.6130864,0.969
2283,2594.5523476,0.969
2284,2595.4916088,0.9687
2285,2596.43087,0.9682
2286,2597.3701312000003,0.968
2287,2598.3093924,0.968
2288,2599.2486536,0.968
2289,2600.1879148,0.968
2290,2601.127176,0.9675
2291,2602.0664372,0.9665
2292,2603.0056984,0.9657
2293,2603.9449596,0.9652
2294,2604.8842207999996,0.965
2295,2605.823482,0.965
2296,2606.7627432,0.9645
2297,2607.7020044,0.9635
2298,2608.6412655999998,0.9627
2299,2609.5805268,0.9622
2300,2610.519788,0.9615
2301,2611.4590492,0.9605
2302,2612.3983104,0.96
2303,2613.3375716,0.96
2304,2614.2768327999997,0.9598
2305,2615.216094,0.9593
2306,2616.1553552,0.9588
2307,2617.0946164,0.9583
2308,2618.0338776,0.9575
2309,2618.9731388,0.9565
2310,2619.9124,0.9558
2311,2620.8516612000003,0.9553
2312,2621.7909224,0.9545
2313,2622.7301836,0.9535
2314,2623.6694448,0.953
2315,2624.608706,0.953
2316,2625.5479672,0.953
2317,2626.4872284,0.953
2318,2627.4264896,0.953
2319,2628.3657507999997,0.953
2320,2629.305012,0.9528
2321,2630.2442732,0.9523
2322,2631.1835344,0.9516
2323,2632.1227956,0.9506
2324,2633.0620568,0.9498
2325,2634.001318,0.9493
2326,2634.9405792000002,0.9486
2327,2635.8798404,0.9476
2328,2636.8191016,0.9468
2329,2637.7583627999998,0.9463
2330,2638.697624,0.946
2331,2639.6368852,0.946
2332,2640.5761464,0.946
2333,2641.5154076,0.946
2334,2642.4546688,0.946
2335,2643.39393,0.946
2336,2644.3331912000003,0.9458
2337,2645.2724524,0.9453
2338,2646.2117136,0.945
2339,2647.1509748,0.945
2340,2648.090236,0.945
2341,2649.0294972,0.945
2342,2649.9687584,0.945
2343,2650.9080196,0.945
2344,2651.8472807999997,0.945
2345,2652.786542,0.945
2346,2653.7258032,0.9446
2347,2654.6650644,0.9436
2348,2655.6043256,0.943
2349,2656.5435868,0.943
2350,2657.482848,0.943
2351,2658.4221094,0.943
2352,2659.3613708,0.943
2353,2660.3006322,0.943
2354,2661.2398936,0.943
2355,2662.179155,0.943
2356,2663.1184162,0.943
2357,2664.0576774,0.943
2358,2664.9969386,0.943
2359,2665.9361998,0.943
2360,2666.875461,0.943
2361,2667.8147222000002,0.943
2362,2668.7539834,0.943
2363,2669.6932446,0.943
2364,2670.6325057999998,0.943
2365,2671.571767,0.943
2366,2672.5110282,0.943
2367,2673.4502894,0.943
2368,2674.3895506,0.943
2369,2675.3288118,0.943
2370,2676.268073,0.943
2371,2677.2073342000003,0.943
2372,2678.1465954,0.943
2373,2679.0858566,0.943
2374,2680.0251178,0.9433
2375,2680.964379,0.9443
2376,2681.9036402,0.945
2377,2682.8429014,0.945
2378,2683.7821626,0.9452
2379,2684.7214237999997,0.9457
2380,2685.660685,0.946
2381,2686.5999462,0.946
2382,2687.5392074,0.946
2383,2688.4784686,0.946
2384,2689.4177298,0.946
2385,2690.356991,0.946
2386,2691.2962522000003,0.9461
2387,2692.2355134,0.9466
2388,2693.1747746,0.9473
2389,2694.1140358,0.9483
2390,2695.053297,0.949
2391,2695.9925582,0.949
2392,2696.9318194,0.9491
2393,2697.8710806,0.9496
2394,2698.8103418,0.9503
2395,2699.749603,0.9513
2396,2700.6888642000004,0.952
2397,2701.6281254,0.952
2398,2702.5673866,0.9516
2399,2703.5066478,0.9501
2400,2704.445909,0.949
2401,2705.3851702,0.949
2402,2706.3244314,0.949
2403,2707.2636926,0.949
2404,2708.2029537999997,0.949
2405,2709.142215,0.949
2406,2710.0814762,0.9488
2407,2711.0207374,0.9478
2408,2711.9599986,0.9469
2409,2712.8992598,0.9464
2410,2713.838521,0.9456
2411,2714.7777822000003,0.9441
2412,2715.7170434,0.9429
2413,2716.6563046,0.9424
2414,2717.5955658,0.942
2415,2718.534827,0.942
2416,2719.4740882,0.9413
2417,2720.4133494000002,0.9383
2418,2721.3526106,0.9357
2419,2722.2918718,0.9342
2420,2723.231133,0.9327
2421,2724.1703942000004,0.9312
2422,2725.1096554,0.9296
2423,2726.0489166,0.9276
2424,2726.9881778,0.9257
2425,2727.927439,0.9242
2426,2728.8667002,0.9227
2427,2729.8059614,0.9212
2428,2730.7452226,0.9197
2429,2731.6844837999997,0.9182
2430,2732.623745,0.9167
2431,2733.5630063999997,0.9152
2432,2734.5022678,0.9137
2433,2735.4415292,0.9122
2434,2736.3807906,0.911
2435,2737.320052,0.911
2436,2738.2593132,0.911
2437,2739.1985744,0.911
2438,2740.1378356,0.9112
2439,2741.0770967999997,0.9122
2440,2742.016358,0.9131
2441,2742.9556192,0.9136
2442,2743.8948804,0.9143
2443,2744.8341416,0.9158
2444,2745.7734028,0.9171
2445,2746.712664,0.9176
2446,2747.6519252000003,0.918
2447,2748.5911864,0.918
2448,2749.5304476,0.9121
2449,2750.4697088,0.8727
2450,2751.40897,0.8351
2451,2752.3482312,0.8079
2452,2753.2874924,0.7852
2453,2754.2267536,0.7862
2454,2755.1660147999996,0.7962
2455,2756.105276,0.8565
2456,2757.0445372,0.9089
2457,2757.9837984,0.9149
2458,2758.9230595999998,0.92
2459,2759.8623208,0.92
2460,2760.801582,0.919
2461,2761.7408432,0.9115
2462,2762.6801044,0.9039
2463,2763.6193656,0.8949
2464,2764.5586267999997,0.8863
2465,2765.497888,0.8803
2466,2766.4371492,0.8748
2467,2767.3764104,0.8728
2468,2768.3156716,0.8698
2469,2769.2549328,0.8589
2470,2770.194194,0.8482
2471,2771.1334552000003,0.8396
2472,2772.0727164,0.8319
2473,2773.0119776,0.8309
2474,2773.9512388,0.8296
2475,2774.8905,0.8261
2476,2775.8297612,0.8229
2477,2776.7690224,0.8219
2478,2777.7082836,0.8211
2479,2778.6475447999997,0.8221
2480,2779.586806,0.8239
2481,2780.5260672,0.8338
2482,2781.4653284,0.8436
2483,2782.4045896,0.8511
2484,2783.3438508,0.8586
2485,2784.283112,0.8676
2486,2785.2223732,0.8766
2487,2786.1616344,0.8856
2488,2787.1008956,0.8941
2489,2788.0401567999997,0.8961
2490,2788.979418,0.8981
2491,2789.9186792,0.8991
2492,2790.8579404,0.9004
2493,2791.7972016,0.9058
2494,2792.7364628,0.9112
2495,2793.675724,0.9147
2496,2794.6149852000003,0.9181
2497,2795.5542464,0.919
2498,2796.4935076,0.92
2499,2797.4327688,0.919
2500,2798.37203,0.9176
2501,2799.3112912,0.9087
2502,2800.2505524,0.8999
2503,2801.1898136,0.8969
2504,2802.1290747999997,0.8939
2505,2803.068336,0.892
2506,2804.0075972,0.8899
2507,2804.9468584,0.887
2508,2805.8861196,0.884
2509,2806.8253808,0.8825
2510,2807.764642,0.881
2511,2808.7039032000002,0.881
2512,2809.6431644,0.8809
2513,2810.5824256,0.8764
2514,2811.5216867999998,0.872
2515,2812.460948,0.8705
2516,2813.4002093999998,0.869
2517,2814.3394708,0.867
2518,2815.2787322,0.865
2519,2816.2179936,0.863
2520,2817.157255,0.861
2521,2818.0965162,0.86
2522,2819.0357774,0.859
2523,2819.9750386,0.857
2524,2820.9142997999998,0.855
2525,2821.853561,0.8506
2526,2822.7928222,0.8461
2527,2823.7320834,0.8416
2528,2824.6713446,0.8371
2529,2825.6106058,0.836
2530,2826.549867,0.835
2531,2827.4891282000003,0.834
2532,2828.4283894,0.833
2533,2829.3676506,0.8315
2534,2830.3069118,0.83
2535,2831.246173,0.8232
2536,2832.1854342,0.8163
2537,2833.1246954,0.8103
2538,2834.0639566,0.8043
2539,2835.0032177999997,0.7997
2540,2835.942479,0.7952
2541,2836.8817402,0.7945
2542,2837.8210014,0.794
2543,2838.7602626,0.7865
2544,2839.6995238,0.7785
2545,2840.638785,0.7705
2546,2841.5780462000002,0.7626
2547,2842.5173074,0.7569
2548,2843.4565686,0.7514
2549,2844.3958298,0.7473
2550,2845.335091,0.7433
2551,2846.2743522,0.737
2552,2847.2136134,0.7305
2553,2848.1528746,0.7254
2554,2849.0921358,0.7204
2555,2850.031397,0.7136
2556,2850.9706582000003,0.7066
2557,2851.9099194,0.6859
2558,2852.8491806,0.664
2559,2853.7884418,0.6416
2560,2854.727703,0.6192
2561,2855.6669642,0.6121
2562,2856.6062254,0.6066
2563,2857.5454866,0.6006
2564,2858.4847477999997,0.5947
2565,2859.424009,0.5798
2566,2860.3632702,0.5639
2567,2861.3025314,0.5484
2568,2862.2417926,0.5329
2569,2863.1810538,0.5131
2570,2864.120315,0.4927
2571,2865.0595762000003,0.4506
2572,2865.9988374,0.4053
2573,2866.9380986,0.3806
2574,2867.8773598,0.3587
2575,2868.816621,0.3407
2576,2869.7558822,0.3233
2577,2870.6951434000002,0.2816
2578,2871.6344046,0.2362
2579,2872.5736658,0.1905
2580,2873.512927,0.1446
2581,2874.4521882000004,0.129
2582,2875.3914494,0.1186
2583,2876.3307106,0.1102
2584,2877.2699718,0.1023
2585,2878.209233,0.1002
2586,2879.1484942,0.0992
2587,2880.0877554,0.0978
2588,2881.0270166,0.0963
2589,2881.9662777999997,0.0927
2590,2882.905539,0.0887
2591,2883.8448002,0.0992
2592,2884.7840614,0.1128
2593,2885.7233226,0.1213
2594,2886.6625838,0.1287
2595,2887.601845,0.1292
2596,2888.5411064,0.1282
2597,2889.4803678,0.1223
2598,2890.4196292,0.1153
2599,2891.3588906,0.1099
2600,2892.298152,0.1049
2601,2893.2374132,0.0992
2602,2894.1766744,0.0932
2603,2895.1159356,0.084
2604,2896.0551968,0.074
2605,2896.994458,0.0641
2606,2897.9337192000003,0.0541
2607,2898.8729804,0.052
2608,2899.8122416,0.052
2609,2900.7515028,0.1028
2610,2901.690764,0.1675
2611,2902.6300252,0.182
2612,2903.5692864000002,0.182
2613,2904.5085476,0.1773
2614,2905.4478088,0.1713
2615,2906.38707,0.1555
2616,2907.3263312000004,0.1371
2617,2908.2655924,0.1256
2618,2909.2048536,0.1162
2619,2910.1441148,0.1029
2620,2911.083376,0.0884
2621,2912.0226372,0.0732
2622,2912.9618984,0.0578
2623,2913.9011596,0.0483
2624,2914.8404207999997,0.0409
2625,2915.779682,0.0371
2626,2916.7189432,0.0346
2627,2917.6582044,0.0329
2628,2918.5974656,0.0314
2629,2919.5367268,0.0299
2630,2920.475988,0.0284
2631,2921.4152492000003,0.0265
2632,2922.3545104,0.0245
2633,2923.2937716,0.0236
2634,2924.2330328,0.0231
2635,2925.172294,0.0219
2636,2926.1115552,0.0204
2637,2927.0508164,0.0193
2638,2927.9900776,0.0183
2639,2928.9293387999996,0.0176
2640,2929.8686,0.0171
2641,2930.8078612,0.017
2642,2931.7471224,0.017
2643,2932.6863835999998,0.0174
2644,2933.6256448,0.0179
2645,2934.564906,0.0187
2646,2935.5041672,0.0197
2647,2936.4434284,0.0203
2648,2937.3826896,0.0208
2649,2938.3219507999997,0.021
2650,2939.261212,0.021
2651,2940.2004732,0.0217
2652,2941.1397344,0.0227
2653,2942.0789956,0.023
2654,2943.0182568,0.023
2655,2943.957518,0.024
2656,2944.8967792000003,0.0255
2657,2945.8360404,0.026
2658,2946.7753016,0.026
2659,2947.7145628,0.026
2660,2948.653824,0.026
2661,2949.5930852,0.026
2662,2950.5323464,0.026
2663,2951.4716076,0.0253
2664,2952.4108687999997,0.0243
2665,2953.35013,0.023
2666,2954.2893912,0.0215
2667,2955.2286524,0.021
2668,2956.1679136,0.021
2669,2957.1071748,0.022
2670,2958.046436,0.0235
2671,2958.9856972000002,0.025
2672,2959.9249584,0.0265
2673,2960.8642196,0.027
2674,2961.8034807999998,0.027
2675,2962.742742,0.0251
2676,2963.6820032,0.0221
2677,2964.6212644,0.0207
2678,2965.5605256,0.0202
2679,2966.4997868,0.0194
2680,2967.439048,0.0184
2681,2968.3783094,0.0177
2682,2969.3175708,0.0172
2683,2970.2568322,0.017
2684,2971.1960936,0.017
2685,2972.135355,0.0173
2686,2973.0746162,0.0178
2687,2974.0138774,0.018
2688,2974.9531386,0.018
2689,2975.8923998,0.0186
2690,2976.831661,0.0196
2691,2977.7709222000003,0.0209
2692,2978.7101834,0.0224
2693,2979.6494446,0.0233
2694,2980.5887058,0.0238
2695,2981.527967,0.0261
2696,2982.4672282,0.0296
2697,2983.4064894,0.031
2698,2984.3457506,0.031
2699,2985.2850117999997,0.0319
2700,2986.224273,0.0334
2701,2987.1635342,0.0346
2702,2988.1027954,0.0356
2703,2989.0420566,0.0371
2704,2989.9813178,0.0391
2705,2990.920579,0.0403
2706,2991.8598402000002,0.0408
2707,2992.7991014,0.0418
2708,2993.7383626,0.0433
2709,2994.6776237999998,0.0448
2710,2995.616885,0.0463
2711,2996.5561462,0.0475
2712,2997.4954074,0.0486
2713,2998.4346686,0.049
2714,2999.3739298,0.049
2715,3000.313191,0.049
2716,3001.2524522000003,0.049
2717,3002.1917134,0.0476
2718,3003.1309746,0.0451
2719,3004.0702358,0.0429
2720,3005.009497,0.0409
2721,3005.9487582,0.0373
2722,3006.8880194,0.0324
2723,3007.8272806,0.0295
2724,3008.7665417999997,0.0285
2725,3009.705803,0.0285
2726,3010.6450642,0.0295
2727,3011.5843254,0.0303
2728,3012.5235866,0.0308
2729,3013.4628478,0.0315
2730,3014.402109,0.0325
2731,3015.3413702000003,0.0345
2732,3016.2806314,0.0375
2733,3017.2198926,0.039
2734,3018.1591538,0.039
2735,3019.098415,0.0395
2736,3020.0376762,0.0405
2737,3020.9769374,0.0415
2738,3021.9161986,0.0425
2739,3022.8554598,0.0447
2740,3023.794721,0.0482
2741,3024.7339822000004,0.0537
2742,3025.6732434,0.0611
2743,3026.6125046,0.065
2744,3027.5517658,0.065
2745,3028.491027,0.0657
2746,3029.4302882,0.0672
2747,3030.3695494,0.0689
2748,3031.3088106,0.0709
2749,3032.2480717999997,0.0736
2750,3033.187333,0.0771
2751,3034.1265942,0.0799
2752,3035.0658554,0.0819
2753,3036.0051166,0.0872
2754,3036.9443778,0.0962
2755,3037.883639,0.1019
2756,3038.8229002000003,0.1039
2757,3039.7621614,0.1114
2758,3040.7014226,0.1253
2759,3041.6406838,0.1359
2760,3042.579945,0.1424
2761,3043.5192064,0.1581
2762,3044.4584678,0.1855
2763,3045.3977292,0.2012
2764,3046.3369906000003,0.2017
2765,3047.276252,0.2033
2766,3048.2155132000003,0.2063
2767,3049.1547744,0.2147
2768,3050.0940356,0.2307
2769,3051.0332968,0.2462
2770,3051.972558,0.2612
2771,3052.9118192,0.2799
2772,3053.8510804000002,0.3041
2773,3054.7903416,0.3288
2774,3055.7296028,0.3542
2775,3056.668864,0.3717
2776,3057.6081252000004,0.3782
2777,3058.5473864,0.3857
2778,3059.4866476,0.3946
2779,3060.4259088,0.4094
2780,3061.36517,0.4329
2781,3062.3044312,0.4689
2782,3063.2436924,0.5242
2783,3064.1829536,0.5599
2784,3065.1222147999997,0.5649
2785,3066.061476,0.5749
2786,3067.0007372,0.5928
2787,3067.9399984,0.6064
2788,3068.8792596,0.6129
2789,3069.8185208,0.6253
2790,3070.757782,0.6477
2791,3071.6970432000003,0.6715
2792,3072.6363044,0.6977
2793,3073.5755656,0.7211
2794,3074.5148268,0.7401
2795,3075.454088,0.7542
2796,3076.3933492,0.7602
2797,3077.3326104,0.7669
2798,3078.2718716,0.7749
2799,3079.2111327999996,0.7843
2800,3080.150394,0.7962
2801,3081.0896552,0.8091
2802,3082.0289164,0.8235
2803,3082.9681775999998,0.8368
2804,3083.9074388,0.8477
2805,3084.8467,0.8563
2806,3085.7859612,0.8603
2807,3086.7252224,0.8645
2808,3087.6644836,0.869
2809,3088.6037447999997,0.8752
2810,3089.543006,0.8852
2811,3090.4822672,0.8928
2812,3091.4215284,0.8953
2813,3092.3607896,0.8998
2814,3093.3000508,0.9083
2815,3094.239312,0.9167
2816,3095.1785732000003,0.9252
2817,3096.1178344,0.931
2818,3097.0570956,0.931
2819,3097.9963568,0.9318
2820,3098.935618,0.9343
2821,3099.8748792,0.9365
2822,3100.8141404,0.938
2823,3101.7534016,0.9394
2824,3102.6926627999997,0.9409
2825,3103.631924,0.9424
2826,3104.5711852,0.9439
2827,3105.5104464,0.9453
2828,3106.4497076,0.9463
2829,3107.3889688,0.9473
2830,3108.32823,0.9483
2831,3109.2674912,0.9491
2832,3110.2067524,0.9496
2833,3111.1460136,0.95
2834,3112.0852747999998,0.95
2835,3113.024536,0.9503
2836,3113.9637972,0.9513
2837,3114.9030584,0.9517
2838,3115.8423196,0.9507
2839,3116.7815808,0.9503
2840,3117.720842,0.9513
2841,3118.6601032000003,0.9521
2842,3119.5993644,0.9526
2843,3120.5386256,0.953
2844,3121.4778868,0.953
2845,3122.417148,0.9532
2846,3123.3564094,0.9542
2847,3124.2956708,0.955
2848,3125.2349322,0.955
2849,3126.1741936000003,0.955
2850,3127.113455,0.955
2851,3128.0527162000003,0.955
2852,3128.9919774,0.955
2853,3129.9312386,0.9551
2854,3130.8704998,0.9556
2855,3131.809761,0.956
2856,3132.7490222,0.956
2857,3133.6882834,0.956
2858,3134.6275446,0.956
2859,3135.5668057999997,0.9559
2860,3136.506067,0.9554
2861,3137.4453282,0.955
2862,3138.3845894,0.955
2863,3139.3238506,0.955
2864,3140.2631118,0.955
2865,3141.202373,0.9551
2866,3142.1416342,0.9556
2867,3143.0808954,0.956
2868,3144.0201566,0.956
2869,3144.9594177999998,0.956
2870,3145.898679,0.956
2871,3146.8379402,0.956
2872,3147.7772014,0.956
2873,3148.7164626,0.956
2874,3149.6557238,0.956
2875,3150.594985,0.956
2876,3151.5342462000003,0.956
2877,3152.4735074,0.9559
2878,3153.4127686,0.9554
2879,3154.3520298,0.955
2880,3155.291291,0.955
2881,3156.2305522,0.955
2882,3157.1698134,0.955
2883,3158.1090746,0.955
2884,3159.0483357999997,0.955
2885,3159.987597,0.955
2886,3160.9268582,0.955
2887,3161.8661194,0.955
2888,3162.8053806,0.955
2889,3163.7446418,0.955
2890,3164.683903,0.955
2891,3165.6231642000002,0.955
2892,3166.5624254,0.955
2893,3167.5016866,0.9549
2894,3168.4409478,0.9539
2895,3169.380209,0.9529
2896,3170.3194702,0.9524
2897,3171.2587314,0.9519
2898,3172.1979926,0.9509
2899,3173.1372538,0.9499
2900,3174.076515,0.9494
2901,3175.0157762000003,0.949
2902,3175.9550374,0.949
2903,3176.8942986,0.949
2904,3177.8335598,0.949
2905,3178.772821,0.949
2906,3179.7120822,0.949
2907,3180.6513434,0.9489
2908,3181.5906046,0.9479
2909,3182.5298657999997,0.947
2910,3183.469127,0.947
2911,3184.4083882,0.947
2912,3185.3476494,0.947
2913,3186.2869106,0.9469
2914,3187.2261718,0.9459
2915,3188.165433,0.945
2916,3189.1046942000003,0.945
2917,3190.0439554,0.945
2918,3190.9832166,0.945
2919,3191.9224778,0.9449
2920,3192.861739,0.9439
2921,3193.8010002,0.943
2922,3194.7402614000002,0.943
2923,3195.6795226,0.943
2924,3196.6187838,0.943
2925,3197.558045,0.943
2926,3198.4973064,0.9425
2927,3199.4365678,0.942
2928,3200.3758292,0.942
2929,3201.3150906,0.942
2930,3202.254352,0.942
2931,3203.1936132,0.942
2932,3204.1328744,0.941
2933,3205.0721356,0.94
2934,3206.0113968,0.94
2935,3206.950658,0.9399
2936,3207.8899192000003,0.9384
2937,3208.8291804,0.937
2938,3209.7684416,0.9365
2939,3210.7077028,0.936
2940,3211.646964,0.935
2941,3212.5862252,0.934
2942,3213.5254864,0.9335
2943,3214.4647476,0.933
2944,3215.4040087999997,0.933
2945,3216.34327,0.933
2946,3217.2825312,0.933
2947,3218.2217924,0.933
2948,3219.1610536,0.933
2949,3220.1003148,0.933
2950,3221.039576,0.933
2951,3221.9788372000003,0.933
2952,3222.9180984,0.9335
2953,3223.8573596,0.934
2954,3224.7966208,0.934
2955,3225.735882,0.934
2956,3226.6751432,0.935
2957,3227.6144044000002,0.936
2958,3228.5536656,0.936
2959,3229.4929268,0.936
2960,3230.432188,0.936
2961,3231.3714492000004,0.936
2962,3232.3107104,0.936
2963,3233.2499716,0.936
2964,3234.1892328,0.935
2965,3235.128494,0.934
2966,3236.0677552,0.934
2967,3237.0070164,0.934
2968,3237.9462776,0.934
2969,3238.8855387999997,0.934
2970,3239.8248,0.934
2971,3240.7640612,0.934
2972,3241.7033224,0.934
2973,3242.6425836,0.934
2974,3243.5818448,0.934
2975,3244.521106,0.934
2976,3245.4603672000003,0.934
2977,3246.3996284,0.934
2978,3247.3388896,0.934
2979,3248.2781508,0.934
2980,3249.217412,0.9349
2981,3250.1566732,0.9359
2982,3251.0959344,0.936
2983,3252.0351956,0.936
2984,3252.9744567999996,0.936
2985,3253.913718,0.936
2986,3254.8529792,0.936
2987,3255.7922404,0.936
2988,3256.7315016,0.9365
2989,3257.6707628,0.937
2990,3258.610024,0.937
2991,3259.5492852,0.937
2992,3260.4885464,0.937
2993,3261.4278076,0.937
2994,3262.3670687999997,0.937
2995,3263.30633,0.937
2996,3264.2455912,0.9379
2997,3265.1848524,0.9389
2998,3266.1241136,0.939
2999,3267.0633748,0.939
3000,3268.002636,0.9394
3001,3268.9418972000003,0.9399
3002,3269.8811584,0.9409
3003,3270.8204196,0.9419
3004,3271.7596808,0.9424
3005,3272.698942,0.9429
3006,3273.6382032,0.9439
3007,3274.5774644,0.9449
3008,3275.5167256,0.945
3009,3276.4559867999997,0.945
3010,3277.395248,0.9454
3011,3278.3345093999997,0.9459
3012,3279.2737708,0.946
3013,3280.2130322,0.946
3014,3281.1522936,0.9464
3015,3282.091555,0.9469
3016,3283.0308162,0.9479
3017,3283.9700774,0.9489
3018,3284.9093386,0.949
3019,3285.8485997999996,0.949
3020,3286.787861,0.9494
3021,3287.7271222,0.9499
3022,3288.6663834,0.9508
3023,3289.6056446,0.9518
3024,3290.5449058,0.9524
3025,3291.484167,0.9529
3026,3292.4234282,0.9538
3027,3293.3626894,0.9548
